Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=3833d6df4356ebf5,메이저 대형게임개발회사 크래시수집을 위한 클라이언트 프로그래머 포지션 A...,"연봉 50,000,000원 - 120,000,000원","전공] - 학사 이상 / 컴퓨터공학 전공 우대 [우대사항] - C#, JavaScript(Node.js), python, go, kotlin 등 다양한 언어에 익숙하신 분 - 게임 엔진(유니티, 언리얼) 사용 경험이 있으신..."
https://kr.indeed.com/viewjob?jk=9fb50d6eec9e7045,인간중심 지능형 시스템 연구실 위촉연구원,,"및 인간 대상 연구 수행) 공학 학사학위 이상 C#기반 SW개발 가능자 우대사항 ① 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ② 인간대상연구 경험자..."
https://kr.indeed.com/viewjob?jk=403c866fc5f43cc3,DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,,"Dataset구축기술(Annotation Tool 개발 등) 우대 사항 - S/W개발능력, C,C++, Python, Linux환경 능숙자 - 자율주행 및 ADAS관련 프로젝트 참여경력자 - Open Framework..."
https://kr.indeed.com/viewjob?jk=84348b9371558933,[Autonomous Driving] Software Tool Engin...,,"팀원들과 협업 • 필요역량 ㅇ Python/C/C++ 언어 개발 용이 ㅇ... 다양한 전문 지식을 가진 팀원들과 협업 • 필요역량 ㅇ C/C++, Python 언어 개발 용이 ㅇ Annotation Drawing Tool 또는..."
https://kr.indeed.com/viewjob?jk=d9b6207e67d95e97,QA Engineer,,"JavaScript, Java, Python Computer Science... 가능 하신 분 우대 C#, C++, JavaScript, Java, Python에 대한 이해도 보유 우대 컴퓨터 공학, Applied Math 전공..."
https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61,Jr. Backend Developer,,"어로 코리아는 국내 최대의 Python 개발 조직으로, 나아가 최고의 개발 조직이 되기 위해 노력합니다. Python 으로 server systems... 다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고..."
https://kr.indeed.com/viewjob?jk=f10477b81840d778,데이터 분석가 / Business Analyst,,중독자 [우대 사항] - Tableau 등 시각화 툴을 활용한 대시보드 설계 및 운영 경험 - SQL / Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어 유경험자 - 비즈니스 레벨 이상의...
https://kr.indeed.com/viewjob?jk=7b314f7d2a99c2ea,지스트 블록체인인터넷경제연구센터 계약직(박사급 연구원),,"기획 블록체인 연구·개발·하드포크 1) 박사 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 1명 시간제 (주20시간) (월-목, am10-pm4) 우대사항..."
https://kr.indeed.com/viewjob?jk=da3ce9582ab55278,VDI 인프라 및 가상화 SW 설계 구축,"연봉 50,000,000원 - 100,000,000원","NSX등), APP가상화, 컨테이너 등 유관 솔루션 지식 보유 [우대사항] - Powershell, Python, Shell 스크립트를 이용한 인프라 관리 자동화 경험 - Splunk를 이용한 시스템 모니터링 자동화..."
https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa,지스트 블록체인경제센터 계약직연구원,,구직 1명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=674370fd38bce0dd,지스트 블록체인경제센터(강남소재) 계약직(연구원),,블록체인 경제 블록체인 하드포크 1) 4년대 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=65da831cb9d5a6b5,DGIST 계약직 연구원 및 일반직원 초빙 공고,,"구축 및 생물학 데이터 분석 Tool 개발 및 유지 다양한 프로그래밍(Java, Perl, C++, Python) 우대 사항 관련 분야 석사학위 소지자 유전체, 단백체, 대사체 데이터 분석 유경험자(3년 이상..."
https://kr.indeed.com/viewjob?jk=77d8e0149dad533b,블록체인인터넷경제 연구센터 위촉연구원,,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=69a0719cd470a097,QA 엔지니어,,"분 Jira 등의 BTS, Confluence, Git 등의 협업도구를 원활하게 사용하는 분 Java, Python 등의 개발 언어를 1가지 이상 다룰줄 아는 분 * 채용공통사항 [채용절차] 서류전형 1차 (기술 면접..."
https://kr.indeed.com/viewjob?jk=1200b81662a5ae94,[전략지원] 성과관리 기획 및 운영,,"병역을 마치셨거나 또는 면제되신 분) 우대사항 - HR관련 자격증 소지자 우대 - 데이터 분석 툴(R, Python 등) 사용 가능자 우대 - 노동법 관련 지식 보유자 우대 전형절차 ·지원서 접수(9/10(목) ~ 10/4..."
https://kr.indeed.com/viewjob?jk=431c80cac460aa33,Back-end Software Engineer,,"시스템 Back-end 시스템 개발 및 운영 로봇에서 수집되는 데이터 처리 및 프로세스 자동화 자격 요건 Python/Java 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분 기본적인 개발능력 (알고리즘, 자료구조..."
https://kr.indeed.com/viewjob?jk=f9ba0aceb3ab191b,Full Stack engineer,,"개발 경험자 - 리눅스 기반 서버 운영 경험 필수 [우대사항] - Python, PHP, Shell 등을 이용한 데이터 및 DB처리 스크립트 개발... 경험 필수 [우대사항] - Python, PHP, Shell 등을 이용한..."
https://kr.indeed.com/viewjob?jk=5467f1fc45de3a63,[Artist] Technical Artist - FIFA,,"script, Mel Script중 1) 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 - 아트웍 관련 툴 제작 또는 플러그인 제작... 중 1) 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용..."
https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0,cloud/saas개발,,"발업무 경력 3년이상 -Node.js(java-script), SpringBoot(Java), Django( Python) 실무 경험 1년 이상 (최소 1개 이상) -RDB(Oracle, MySQL, Postgres 1개 이상..."
https://kr.indeed.com/viewjob?jk=c193b65defa6a4ec,Web 개발,,"험자 - 가상화, Docker 기술 경험자 - 네트워크 지식 보유자 - Python 개발 경험자 - 인공지능 딥러닝, 빅데이터 관심있는 자 - GIS... 네트워크 지식 보유자 - Python 개발 경험자 - 인공지능 딥러닝..."
https://kr.indeed.com/viewjob?jk=d9f1c1b5579f37c4,빌링서버 개발자,,커뮤니케이션이 가능하신 분 [우대사항] - Linux 기반에서 Python(Django)또는 PHP로 백엔드 시스템 개발 경험 - AWS/GCP... 사항] - Linux 기반에서 Python(Django)또는 PHP로 백엔...
https://kr.indeed.com/viewjob?jk=3d2919e619aad7ea,NFS - Technical Artist,,"역할 [자격요건] - Python, MEL 또는 Max script 같은 스크립트 언어 사용 경험 - PHOTOSHOP, MAYA 등의 아트웍툴 사용 [우대 사항] - C# 또는 Python 언어에 대한 이해 및 활용..."
https://kr.indeed.com/viewjob?jk=50a1cb7c9938cba4,Sr.Service/platform Engineer (15년 이상),,"search, Redis 등) - 서버 사이드 백엔드 플랫폼 개발 경험 (Java, Spring , python,Mysql, Oracle 등) - 프로젝트 설계 및 PM/PL 경험 - Web서비스 개발 프로젝트 리딩 및 일정..."
https://kr.indeed.com/viewjob?jk=061758a50515258f,데이터모델링/BI기획,,"기반에서 데이터 설계 경험 - 디지털 마케팅, 온라인 광고에 대한 이해 및 데이터 연동/설계 경험 - Python, R, Spark 등 활용 가능자 - 클라우드 환경 개발 경험 (AWS, Google) [전형절차] 서류..."
https://kr.indeed.com/viewjob?jk=4983bec8167924da,IT Specialist,,"모르는 것에 대해서 수긍하고 배우려고 한다. [우대사항] - Python 중상급자. - Web, DB(Maria DB 외), NoSQL(Redis... 배우려고 한다. [우대사항] - Python 중상급자. - Web, DB..."
https://kr.indeed.com/viewjob?jk=0ec5b648329eb0eb,Data Analyst (3년 이상),,"를 통해 온/오프라인상에서 새로운 고객경험을 실험하고, 확산하는 것에 관심과 열정이 있으신 분 - SQL, Python, R 등 프로그래밍 언어 또는 데이터 분석 언어 1개 이상에 능숙하신 분 - Data Mining 및..."
https://kr.indeed.com/viewjob?jk=989584aa51f96aa1,SW개발(3명),,"++, C # 중 하나의 개발언어 능숙자 - Javascript, Python, PHP, Ruby, Perl, Delphi중 하나도 가능한 분 우대... 능숙자 - Javascript, Python, PHP, Ruby, Perl..."
https://kr.indeed.com/viewjob?jk=220551aa57f5eed8,Technical Artist,,"책임지는 역할 [자격요건] - Python, MEL 또는 Max script 같은 스크립트 언어 사용 경험 -PHOTOSHOP, MAYA 등의 아트웍툴 사용 [우대사항] -C# 또는 Python 언어에 대한 이해 및 활용..."
https://kr.indeed.com/viewjob?jk=fe69337a085bae5b,Linux 서버 개발자,,"격요건] - 경력 5~6년 이상(선임/과장급) - C/C++, Python 개발 가능 - Web서버, DB 운용 경험 [우대요건] - SELinux... 선임/과장급) - C/C++, Python 개발 가능 - Web서버, DB..."
https://kr.indeed.com/viewjob?jk=18d4b759113240ca,개인화 추천서비스 개발,,"응용시스템 개발 경험 - 다년간의 SQL 활용 경험 - Java 및 Python, Scala 프로그래밍 경험 - 컴퓨터 사이언스 또는 통계 관련 석... SQL 활용 경험 - Java 및 Python, Scala 프로그래밍 경험..."
https://kr.indeed.com/viewjob?jk=3d594f8990d3a797,Cloud System Engineer,,"보유자 - CI/CD 구축 및 운영 경험자 우대사항 : - e커머스 서비스 운영 경험자 - 스크립팅 가능자 ( Python, Go, Shellscript) - Cloudformation, Ansible, Terraform 등..."
https://kr.indeed.com/viewjob?jk=5620b1845a6fad85,Microsoft 기술지원(Azure),,"자격요건] - AWS기반 Serverless 개발 경험자 - Java, Python, Node.js등 백앤드 서버 개발 유 경험자 - System 및... 개발 경험자 - Java, Python, Node.js등 백앤드 서버 개발..."
https://kr.indeed.com/viewjob?jk=8461bfe74b0948cf,SW 품질 보증 전문가,,Fortify 룰셋 및 표준 수립 경험자 - Java 또는 Python 이용하여 대시보드 등의 개발이 가능자 [전형절차] 서류-면접 [제출서류... 수립 경험자 - Java 또는 Python 이용하여 대시보드 등의 개발이...
https://kr.indeed.com/viewjob?jk=806b07d4b07e4c47,SW Architect,,"자격요건] - C#, JAVA, Python 등 OOP(Object... 임원면접 [제출서류] 국문이력서 자격요건 - C#, JAVA, Python 등 OOP(Object Oriented Programming) 언어..."
